Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
svm,31:31,20,0.8318435754189946,0.032904032005870894,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21320224719101125,0.21871508379888266,0.959856442577031,0.2418775518462557,0.38200061962186294,Flase
logistic,31:31,20,0.8539106145251397,0.03195975083375983,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21320224719101125,0.21871508379888266,0.9564666686512663,0.35438216631322333,0.5130301514439382,Flase
logistic_lasso,31:31,20,0.8449720670391061,0.027645165455455634,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21320224719101125,0.21871508379888266,0.9059708421728884,0.3251452539239933,0.4754333998096765,Flase
Naive Bayes,31:31,20,0.8821229050279328,0.020670391061452506,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21320224719101125,0.21871508379888266,0.7946264288396396,0.620350167097963,0.6941294709501502,Flase
svm,32:32,20,0.8326815642458101,0.022098838554545804,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2148876404494382,0.2136871508379888,0.9728583916083917,0.22119772054363313,0.3535879500607488,Flase
logistic,32:32,20,0.8536312849162012,0.023276722520670003,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2148876404494382,0.2136871508379888,0.9865705128205129,0.31868643438755356,0.4773286674215364,Flase
logistic_lasso,32:32,20,0.8511173184357542,0.01777862194521738,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2148876404494382,0.2136871508379888,0.9274192351859265,0.32455105111403015,0.4754507986298077,Flase
Naive Bayes,32:32,20,0.8865921787709496,0.020304784184789103,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2148876404494382,0.2136871508379888,0.8010257877379562,0.618979090937734,0.6968987166212351,Flase
svm,33:33,20,0.8343575418994413,0.021728540197870842,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162006,0.9690705128205128,0.2401549710167989,0.38101568983389883,Flase
logistic,33:33,20,0.8536312849162011,0.024067775674344153,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162006,0.9739927944862157,0.33323641399764814,0.4928711457835349,Flase
logistic_lasso,33:33,20,0.846368715083799,0.02224137344960266,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162006,0.9104449023199024,0.31951702819360045,0.47034393375788824,Flase
Naive Bayes,33:33,20,0.8896648044692738,0.017388127930151875,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162006,0.8140249942510606,0.6343570003870906,0.7108799628610957,Flase
svm,34:34,20,0.8343575418994413,0.021439343606130454,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21760299625468163,0.20558659217877095,0.9276154401154402,0.21187360422062057,0.34120465486277624,Flase
logistic,34:34,20,0.8486033519553073,0.02162956500849825,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21760299625468163,0.20558659217877095,0.9332048507048508,0.28667942266714935,0.43409946676529076,Flase
logistic_lasso,34:34,20,0.8486033519553073,0.02240912974316377,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21760299625468163,0.20558659217877095,0.8924454997616762,0.302433838403685,0.44756779729521556,Flase
Naive Bayes,34:34,20,0.8807262569832404,0.020241280463119907,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21760299625468163,0.20558659217877095,0.774374197402708,0.5993270726343163,0.671699315063093,Flase
svm,35:35,20,0.8290502793296091,0.019060024703052486,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704124,0.21312849162011177,0.9403422965922965,0.212348765286895,0.34237470480533144,Flase
logistic,35:35,20,0.8452513966480447,0.02113327409986339,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704124,0.21312849162011177,0.9475694444444445,0.2910986306887048,0.44185270126180454,Flase
logistic_lasso,35:35,20,0.8421787709497206,0.02309331251655818,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704124,0.21312849162011177,0.9004713619713621,0.2962139172995347,0.441946639375941,Flase
Naive Bayes,35:35,20,0.8810055865921788,0.01895329100970656,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21507490636704124,0.21312849162011177,0.7998280524549236,0.5937947263658774,0.6789720172311602,Flase
svm,36:36,20,0.8307262569832403,0.02135364788113562,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21619850187265924,0.20977653631284915,0.9367243867243868,0.20775926605404615,0.3374537781007322,Flase
logistic,36:36,20,0.8449720670391061,0.01826354305952796,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21619850187265924,0.20977653631284915,0.9440191058941059,0.2779800032226546,0.42771580817467364,Flase
logistic_lasso,36:36,20,0.8393854748603351,0.024534936514399475,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21619850187265924,0.20977653631284915,0.8882631257631258,0.2717268379872479,0.411699004417369,Flase
Naive Bayes,36:36,20,0.8782122905027933,0.030629609300274415,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21619850187265924,0.20977653631284915,0.7726807125669581,0.5934641521348621,0.6691219121741401,Flase
svm,37:37,20,0.8217877094972067,0.022823126498117872,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2139513108614232,0.2164804469273743,0.943888888888889,0.18816855073189326,0.3107021899013911,Flase
logistic,37:37,20,0.8388268156424582,0.02298494030968794,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2139513108614232,0.2164804469273743,0.9679545454545455,0.2666152328483311,0.41495502734507433,Flase
logistic_lasso,37:37,20,0.8296089385474861,0.02048840315183491,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2139513108614232,0.2164804469273743,0.8980718954248367,0.2454388344348431,0.37963543769754315,Flase
Naive Bayes,37:37,20,0.8731843575418994,0.023443726545650592,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2139513108614232,0.2164804469273743,0.7935291290504802,0.5613547406574728,0.6535052808821621,Flase
svm,38:38,20,0.8312849162011174,0.025819486052047688,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2158239700374532,0.21089385474860337,0.9722222222222221,0.20764773512156345,0.3386837610837853,Flase
logistic,38:38,20,0.8432960893854748,0.02862140448129808,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2158239700374532,0.21089385474860337,0.9811868686868687,0.26655510240454633,0.41522634362891964,Flase
logistic_lasso,38:38,20,0.8466480446927374,0.024253467884201105,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2158239700374532,0.21089385474860337,0.926025273745862,0.3005729694708515,0.4492647981738697,Flase
Naive Bayes,38:38,20,0.8840782122905028,0.02491363315674283,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2158239700374532,0.21089385474860337,0.8051654506932628,0.603504212928054,0.6843575321009714,Flase
svm,39:39,20,0.8287709497206702,0.02952317081430906,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162012,0.9961538461538462,0.20781476904720814,0.3396752949015436,Flase
logistic,39:39,20,0.8363128491620111,0.030958996653625507,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162012,0.9723376623376623,0.2517342701984846,0.39468322455926436,Flase
logistic_lasso,39:39,20,0.8354748603351954,0.024888565980824996,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162012,0.8993306693306693,0.2704627743928752,0.41196093908945297,Flase
Naive Bayes,39:39,20,0.8835195530726259,0.023187722714649847,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2143258426966292,0.21536312849162012,0.8280780846981048,0.5868749333179627,0.6829003655299807,Flase
svm,40:40,20,0.8268156424581006,0.02356985822316089,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423217,0.21480446927374297,0.9566083916083917,0.20399704066153782,0.32884124119324665,Flase
logistic,40:40,20,0.8388268156424582,0.024496744866110236,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423217,0.21480446927374297,0.9677579365079365,0.2594403932145536,0.40192986866936786,Flase
logistic_lasso,40:40,20,0.8310055865921789,0.025593361062155377,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423217,0.21480446927374297,0.8888691863691864,0.24675564033376501,0.3814918706665669,Flase
Naive Bayes,40:40,20,0.8835195530726256,0.026219812034349737,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21451310861423217,0.21480446927374297,0.8284290151748506,0.5845436316925205,0.6823668062833459,Flase
svm,41:41,20,0.8349162011173185,0.02152651053288377,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21629213483146068,0.20949720670391064,0.9767521367521368,0.21971181629350367,0.35415958720738433,Flase
logistic,41:41,20,0.8435754189944135,0.021346338742505917,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21629213483146068,0.20949720670391064,0.9615134865134867,0.2683831555774628,0.41481494019762755,Flase
logistic_lasso,41:41,20,0.8399441340782122,0.026397756472249723,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21629213483146068,0.20949720670391064,0.8942157148407148,0.26762523051731335,0.4075384235334247,Flase
Naive Bayes,41:41,20,0.8832402234636871,0.0232297462416668,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21629213483146068,0.20949720670391064,0.816195015626417,0.577998834074653,0.6728114053166394,Flase
svm,42:42,20,0.8175977653631286,0.022084711119153024,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21282771535580522,0.21983240223463688,0.962062937062937,0.1778938832325085,0.296298546979231,Flase
logistic,42:42,20,0.8284916201117319,0.024927722365724145,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21282771535580522,0.21983240223463688,0.9734188034188034,0.22921877903914628,0.36662056475217364,Flase
logistic_lasso,42:42,20,0.8304469273743017,0.02271174753670788,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21282771535580522,0.21983240223463688,0.924265318015318,0.25279058286736067,0.3930686067699374,Flase
Naive Bayes,42:42,20,0.873463687150838,0.027097851600717145,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21282771535580522,0.21983240223463688,0.8167022495447196,0.5512068555134386,0.6524541227617899,Flase
